split_index,split_rank,cell_id,assignment
42,89693,b1c18,train
42,89693,b1c19,train
42,89693,b1c2,test
42,89693,b1c20,test
42,89693,b1c21,test
42,89693,b1c23,test
42,89693,b1c24,test
42,89693,b1c25,test
42,89693,b1c26,train
42,89693,b1c27,train
42,89693,b1c28,train
42,89693,b1c29,train
42,89693,b1c3,train
42,89693,b1c30,test
42,89693,b1c31,test
42,89693,b1c32,test
42,89693,b1c33,test
42,89693,b1c34,train
42,89693,b1c35,train
42,89693,b1c36,train
42,89693,b1c37,train
42,89693,b1c38,train
42,89693,b1c39,train
42,89693,b1c4,train
42,89693,b1c40,train
42,89693,b1c41,train
42,89693,b1c42,train
42,89693,b1c43,train
42,89693,b1c44,test
42,89693,b1c45,test
42,89693,b1c5,train
42,89693,b1c6,test
42,89693,b1c7,test
42,89693,b1c9,test
42,89693,b2c0,train
42,89693,b2c10,test
42,89693,b2c11,train
42,89693,b2c12,test
42,89693,b2c13,train
42,89693,b2c14,test
42,89693,b2c17,train
42,89693,b2c18,test
42,89693,b2c19,train
42,89693,b2c2,train
42,89693,b2c20,test
42,89693,b2c21,test
42,89693,b2c22,test
42,89693,b2c23,train
42,89693,b2c24,test
42,89693,b2c25,test
42,89693,b2c26,test
42,89693,b2c27,train
42,89693,b2c28,test
42,89693,b2c29,train
42,89693,b2c3,test
42,89693,b2c30,test
42,89693,b2c31,train
42,89693,b2c32,test
42,89693,b2c33,train
42,89693,b2c34,test
42,89693,b2c35,train
42,89693,b2c36,test
42,89693,b2c37,train
42,89693,b2c38,test
42,89693,b2c39,train
42,89693,b2c4,train
42,89693,b2c40,test
42,89693,b2c41,train
42,89693,b2c42,test
42,89693,b2c43,train
42,89693,b2c44,test
42,89693,b2c45,train
42,89693,b2c46,test
42,89693,b2c47,test
42,89693,b2c5,test
42,89693,b2c6,train
43,115598,b1c0,train
43,115598,b1c1,train
43,115598,b1c11,train
43,115598,b1c14,train
43,115598,b1c15,train
43,115598,b1c16,train
43,115598,b1c17,train
43,115598,b1c18,train
43,115598,b1c19,train
43,115598,b1c2,train
43,115598,b1c20,test
43,115598,b1c21,test
43,115598,b1c23,test
43,115598,b1c24,test
43,115598,b1c25,test
43,115598,b1c26,test
43,115598,b1c27,test
43,115598,b1c28,train
43,115598,b1c29,train
43,115598,b1c3,train
43,115598,b1c30,test
43,115598,b1c31,test
43,115598,b1c32,test
43,115598,b1c33,test
43,115598,b1c34,test
43,115598,b1c35,test
43,115598,b1c36,test
43,115598,b1c37,test
43,115598,b1c38,train
43,115598,b1c39,train
43,115598,b1c4,train
43,115598,b1c40,train
43,115598,b1c41,train
43,115598,b1c42,test
43,115598,b1c43,test
43,115598,b1c44,train
43,115598,b1c45,train
43,115598,b1c5,train
43,115598,b1c6,test
43,115598,b1c7,test
43,115598,b1c9,test
43,115598,b2c0,train
43,115598,b2c10,test
43,115598,b2c11,train
43,115598,b2c12,test
43,115598,b2c13,train
43,115598,b2c14,test
43,115598,b2c17,train
43,115598,b2c18,test
43,115598,b2c19,train
43,115598,b2c2,train
43,115598,b2c20,test
43,115598,b2c21,train
43,115598,b2c22,test
43,115598,b2c23,train
43,115598,b2c24,test
43,115598,b2c25,test
43,115598,b2c26,test
43,115598,b2c27,train
43,115598,b2c28,test
43,115598,b2c29,train
43,115598,b2c3,test
43,115598,b2c30,test
43,115598,b2c31,train
43,115598,b2c32,test
43,115598,b2c33,train
43,115598,b2c34,test
43,115598,b2c35,train
43,115598,b2c36,test
43,115598,b2c37,train
43,115598,b2c38,test
43,115598,b2c39,train
43,115598,b2c4,train
43,115598,b2c40,test
43,115598,b2c41,train
43,115598,b2c42,test
43,115598,b2c43,train
43,115598,b2c44,test
43,115598,b2c45,train
43,115598,b2c46,test
43,115598,b2c47,test
43,115598,b2c5,test
43,115598,b2c6,train
44,79481,b1c0,test
44,79481,b1c1,test
44,79481,b1c11,train
44,79481,b1c14,train
44,79481,b1c15,train
44,79481,b1c16,train
44,79481,b1c17,train
44,79481,b1c18,train
44,79481,b1c19,train
44,79481,b1c2,test
44,79481,b1c20,train
44,79481,b1c21,train
44,79481,b1c23,test
44,79481,b1c24,test
44,79481,b1c25,test
44,79481,b1c26,train
44,79481,b1c27,train
44,79481,b1c28,test
44,79481,b1c29,test
44,79481,b1c3,train
44,79481,b1c30,train
44,79481,b1c31,train
44,79481,b1c32,test
44,79481,b1c33,test
44,79481,b1c34,test
44,79481,b1c35,test
44,79481,b1c36,train
44,79481,b1c37,train
44,79481,b1c38,test
44,79481,b1c39,test
44,79481,b1c4,train
44,79481,b1c40,train
44,79481,b1c41,train
44,79481,b1c42,test
44,79481,b1c43,test
44,79481,b1c44,test
44,79481,b1c45,test
44,79481,b1c5,train
44,79481,b1c6,test
44,79481,b1c7,test
44,79481,b1c9,test
44,79481,b2c0,train
44,79481,b2c10,test
44,79481,b2c11,train
44,79481,b2c12,test
44,79481,b2c13,train
44,79481,b2c14,test
44,79481,b2c17,train
44,79481,b2c18,test
44,79481,b2c19,train
44,79481,b2c2,train
44,79481,b2c20,test
44,79481,b2c21,train
44,79481,b2c22,test
44,79481,b2c23,train
44,79481,b2c24,test
44,79481,b2c25,test
44,79481,b2c26,test
44,79481,b2c27,train
44,79481,b2c28,test
44,79481,b2c29,train
44,79481,b2c3,train
44,79481,b2c30,test
44,79481,b2c31,train
44,79481,b2c32,test
44,79481,b2c33,train
44,79481,b2c34,test
44,79481,b2c35,train
44,79481,b2c36,test
44,79481,b2c37,train
44,79481,b2c38,test
44,79481,b2c39,train
44,79481,b2c4,train
44,79481,b2c40,test
44,79481,b2c41,train
44,79481,b2c42,test
44,79481,b2c43,train
44,79481,b2c44,test
44,79481,b2c45,train
44,79481,b2c46,test
44,79481,b2c47,test
44,79481,b2c5,test
44,79481,b2c6,train
45,82026,b1c0,test
45,82026,b1c1,test
45,82026,b1c11,test
45,82026,b1c14,train
45,82026,b1c15,train
45,82026,b1c16,train
45,82026,b1c17,train
45,82026,b1c18,train
45,82026,b1c19,train
45,82026,b1c2,test
45,82026,b1c20,test
45,82026,b1c21,test
45,82026,b1c23,test
45,82026,b1c24,test
45,82026,b1c25,test
45,82026,b1c26,train
45,82026,b1c27,train
45,82026,b1c28,test
45,82026,b1c29,test
45,82026,b1c3,train
45,82026,b1c30,train
45,82026,b1c31,train
45,82026,b1c32,test
45,82026,b1c33,test
45,82026,b1c34,train
45,82026,b1c35,train
45,82026,b1c36,train
45,82026,b1c37,train
45,82026,b1c38,train
45,82026,b1c39,train
45,82026,b1c4,train
45,82026,b1c40,train
45,82026,b1c41,train
45,82026,b1c42,test
45,82026,b1c43,test
45,82026,b1c44,test
45,82026,b1c45,test
45,82026,b1c5,train
45,82026,b1c6,test
45,82026,b1c7,test
45,82026,b1c9,test
45,82026,b2c0,train
45,82026,b2c10,test
45,82026,b2c11,train
45,82026,b2c12,test
45,82026,b2c13,train
45,82026,b2c14,test
45,82026,b2c17,train
45,82026,b2c18,test
45,82026,b2c19,train
45,82026,b2c2,train
45,82026,b2c20,test
45,82026,b2c21,train
45,82026,b2c22,test
45,82026,b2c23,train
45,82026,b2c24,test
45,82026,b2c25,test
45,82026,b2c26,test
45,82026,b2c27,train
45,82026,b2c28,test
45,82026,b2c29,train
45,82026,b2c3,test
45,82026,b2c30,test
45,82026,b2c31,train
45,82026,b2c32,test
45,82026,b2c33,train
45,82026,b2c34,test
45,82026,b2c35,train
45,82026,b2c36,test
45,82026,b2c37,train
45,82026,b2c38,test
45,82026,b2c39,train
45,82026,b2c4,train
45,82026,b2c40,test
45,82026,b2c41,train
45,82026,b2c42,test
45,82026,b2c43,train
45,82026,b2c44,test
45,82026,b2c45,train
45,82026,b2c46,test
45,82026,b2c47,test
45,82026,b2c5,test
45,82026,b2c6,train
46,101917,b1c0,test
46,101917,b1c1,test
46,101917,b1c11,train
46,101917,b1c14,train
46,101917,b1c15,train
46,101917,b1c16,train
46,101917,b1c17,train
46,101917,b1c18,train
46,101917,b1c19,train
46,101917,b1c2,test
46,101917,b1c20,test
46,101917,b1c21,test
46,101917,b1c23,test
46,101917,b1c24,train
46,101917,b1c25,train
46,101917,b1c26,test
46,101917,b1c27,test
46,101917,b1c28,train
46,101917,b1c29,train
46,101917,b1c3,test
46,101917,b1c30,train
46,101917,b1c31,train
46,101917,b1c32,test
46,101917,b1c33,test
46,101917,b1c34,train
46,101917,b1c35,train
46,101917,b1c36,train
46,101917,b1c37,train
46,101917,b1c38,test
46,101917,b1c39,test
46,101917,b1c4,test
46,101917,b1c40,train
46,101917,b1c41,train
46,101917,b1c42,test
46,101917,b1c43,test
46,101917,b1c44,test
46,101917,b1c45,test
46,101917,b1c5,train
46,101917,b1c6,test
46,101917,b1c7,test
46,101917,b1c9,test
46,101917,b2c0,train
46,101917,b2c10,test
46,101917,b2c11,train
46,101917,b2c12,test
46,101917,b2c13,train
46,101917,b2c14,test
46,101917,b2c17,train
46,101917,b2c18,test
46,101917,b2c19,train
46,101917,b2c2,train
46,101917,b2c20,test
46,101917,b2c21,train
46,101917,b2c22,test
46,101917,b2c23,train
46,101917,b2c24,test
46,101917,b2c25,test
46,101917,b2c26,test
46,101917,b2c27,train
46,101917,b2c28,test
46,101917,b2c29,train
46,101917,b2c3,train
46,101917,b2c30,test
46,101917,b2c31,train
46,101917,b2c32,test
46,101917,b2c33,train
46,101917,b2c34,test
46,101917,b2c35,train
46,101917,b2c36,test
46,101917,b2c37,train
46,101917,b2c38,test
46,101917,b2c39,train
46,101917,b2c4,train
46,101917,b2c40,test
46,101917,b2c41,train
46,101917,b2c42,test
46,101917,b2c43,train
46,101917,b2c44,test
46,101917,b2c45,train
46,101917,b2c46,test
46,101917,b2c47,test
46,101917,b2c5,test
46,101917,b2c6,train
47,151154,b1c0,test
47,151154,b1c1,test
47,151154,b1c11,train
47,151154,b1c14,test
47,151154,b1c15,test
47,151154,b1c16,test
47,151154,b1c17,test
47,151154,b1c18,train
47,151154,b1c19,train
47,151154,b1c2,test
47,151154,b1c20,test
47,151154,b1c21,test
47,151154,b1c23,test
47,151154,b1c24,train
47,151154,b1c25,train
47,151154,b1c26,test
47,151154,b1c27,test
47,151154,b1c28,train
47,151154,b1c29,train
47,151154,b1c3,train
47,151154,b1c30,train
47,151154,b1c31,train
47,151154,b1c32,test
47,151154,b1c33,test
47,151154,b1c34,test
47,151154,b1c35,test
47,151154,b1c36,test
47,151154,b1c37,test
47,151154,b1c38,train
47,151154,b1c39,train
47,151154,b1c4,train
47,151154,b1c40,train
47,151154,b1c41,train
47,151154,b1c42,train
47,151154,b1c43,train
47,151154,b1c44,train
47,151154,b1c45,train
47,151154,b1c5,train
47,151154,b1c6,test
47,151154,b1c7,test
47,151154,b1c9,test
47,151154,b2c0,train
47,151154,b2c10,test
47,151154,b2c11,train
47,151154,b2c12,test
47,151154,b2c13,train
47,151154,b2c14,test
47,151154,b2c17,train
47,151154,b2c18,test
47,151154,b2c19,train
47,151154,b2c2,train
47,151154,b2c20,test
47,151154,b2c21,train
47,151154,b2c22,test
47,151154,b2c23,train
47,151154,b2c24,test
47,151154,b2c25,test
47,151154,b2c26,test
47,151154,b2c27,train
47,151154,b2c28,test
47,151154,b2c29,train
47,151154,b2c3,train
47,151154,b2c30,test
47,151154,b2c31,train
47,151154,b2c32,test
47,151154,b2c33,train
47,151154,b2c34,test
47,151154,b2c35,train
47,151154,b2c36,test
47,151154,b2c37,train
47,151154,b2c38,test
47,151154,b2c39,train
47,151154,b2c4,train
47,151154,b2c40,test
47,151154,b2c41,train
47,151154,b2c42,test
47,151154,b2c43,train
47,151154,b2c44,test
47,151154,b2c45,train
47,151154,b2c46,test
47,151154,b2c47,test
47,151154,b2c5,test
47,151154,b2c6,train
48,12217,b1c0,test
48,12217,b1c1,test
48,12217,b1c11,train
48,12217,b1c14,train
48,12217,b1c15,train
48,12217,b1c16,train
48,12217,b1c17,train
48,12217,b1c18,test
48,12217,b1c19,test
48,12217,b1c2,test
48,12217,b1c20,test
48,12217,b1c21,test
48,12217,b1c23,test
48,12217,b1c24,test
48,12217,b1c25,test
48,12217,b1c26,train
48,12217,b1c27,train
48,12217,b1c28,test
48,12217,b1c29,test
48,12217,b1c3,train
48,12217,b1c30,train
48,12217,b1c31,train
48,12217,b1c32,test
48,12217,b1c33,test
48,12217,b1c34,test
48,12217,b1c35,test
48,12217,b1c36,train
48,12217,b1c37,train
48,12217,b1c38,train
48,12217,b1c39,train
48,12217,b1c4,train
48,12217,b1c40,test
48,12217,b1c41,test
48,12217,b1c42,train
48,12217,b1c43,train
48,12217,b1c44,train
48,12217,b1c45,train
48,12217,b1c5,train
48,12217,b1c6,test
48,12217,b1c7,test
48,12217,b1c9,train
48,12217,b2c0,train
48,12217,b2c10,test
48,12217,b2c11,train
48,12217,b2c12,test
48,12217,b2c13,train
48,12217,b2c14,test
48,12217,b2c17,train
48,12217,b2c18,test
48,12217,b2c19,train
48,12217,b2c2,train
48,12217,b2c20,test
48,12217,b2c21,train
48,12217,b2c22,test
48,12217,b2c23,train
48,12217,b2c24,test
48,12217,b2c25,test
48,12217,b2c26,test
48,12217,b2c27,train
48,12217,b2c28,test
48,12217,b2c29,train
48,12217,b2c3,test
48,12217,b2c30,test
48,12217,b2c31,train
48,12217,b2c32,test
48,12217,b2c33,train
48,12217,b2c34,test
48,12217,b2c35,train
48,12217,b2c36,test
48,12217,b2c37,train
48,12217,b2c38,test
48,12217,b2c39,train
48,12217,b2c4,train
48,12217,b2c40,test
48,12217,b2c41,train
48,12217,b2c42,test
48,12217,b2c43,train
48,12217,b2c44,test
48,12217,b2c45,train
48,12217,b2c46,test
48,12217,b2c47,test
48,12217,b2c5,test
48,12217,b2c6,train
49,130534,b1c0,test
49,130534,b1c1,test
49,130534,b1c11,train
49,130534,b1c14,test
49,130534,b1c15,test
49,130534,b1c16,train
49,130534,b1c17,train
49,130534,b1c18,train
49,130534,b1c19,train
49,130534,b1c2,test
49,130534,b1c20,test
49,130534,b1c21,test
49,130534,b1c23,test
49,130534,b1c24,test
49,130534,b1c25,test
49,130534,b1c26,train
49,130534,b1c27,train
49,130534,b1c28,train
49,130534,b1c29,train
49,130534,b1c3,train
49,130534,b1c30,train
49,130534,b1c31,train
49,130534,b1c32,test
49,130534,b1c33,test
49,130534,b1c34,train
49,130534,b1c35,train
49,130534,b1c36,test
49,130534,b1c37,test
49,130534,b1c38,train
49,130534,b1c39,train
49,130534,b1c4,train
49,130534,b1c40,test
49,130534,b1c41,test
49,130534,b1c42,test
49,130534,b1c43,test
49,130534,b1c44,train
49,130534,b1c45,train
49,130534,b1c5,train
49,130534,b1c6,test
49,130534,b1c7,test
49,130534,b1c9,test
49,130534,b2c0,train
49,130534,b2c10,test
49,130534,b2c11,train
49,130534,b2c12,test
49,130534,b2c13,train
49,130534,b2c14,test
49,130534,b2c17,train
49,130534,b2c18,train
49,130534,b2c19,train
49,130534,b2c2,train
49,130534,b2c20,test
49,130534,b2c21,train
49,130534,b2c22,test
49,130534,b2c23,train
49,130534,b2c24,test
49,130534,b2c25,test
49,130534,b2c26,test
49,130534,b2c27,train
49,130534,b2c28,test
49,130534,b2c29,train
49,130534,b2c3,test
49,130534,b2c30,test
49,130534,b2c31,train
49,130534,b2c32,test
49,130534,b2c33,train
49,130534,b2c34,test
49,130534,b2c35,train
49,130534,b2c36,test
49,130534,b2c37,train
49,130534,b2c38,test
49,130534,b2c39,train
49,130534,b2c4,train
49,130534,b2c40,test
49,130534,b2c41,train
49,130534,b2c42,test
49,130534,b2c43,train
49,130534,b2c44,test
49,130534,b2c45,train
49,130534,b2c46,test
49,130534,b2c47,test
49,130534,b2c5,test
49,130534,b2c6,train
50,31955,b1c0,test
50,31955,b1c1,test
50,31955,b1c11,train
50,31955,b1c14,train
50,31955,b1c15,train
50,31955,b1c16,train
50,31955,b1c17,train
50,31955,b1c18,train
50,31955,b1c19,train
50,31955,b1c2,test
50,31955,b1c20,test
50,31955,b1c21,test
50,31955,b1c23,test
50,31955,b1c24,train
50,31955,b1c25,train
50,31955,b1c26,train
50,31955,b1c27,train
50,31955,b1c28,train
50,31955,b1c29,train
50,31955,b1c3,test
50,31955,b1c30,test
50,31955,b1c31,test
50,31955,b1c32,test
50,31955,b1c33,test
50,31955,b1c34,test
50,31955,b1c35,test
50,31955,b1c36,train
50,31955,b1c37,train
50,31955,b1c38,train
50,31955,b1c39,train
50,31955,b1c4,test
50,31955,b1c40,test
50,31955,b1c41,test
50,31955,b1c42,train
50,31955,b1c43,train
50,31955,b1c44,train
50,31955,b1c45,train
50,31955,b1c5,train
50,31955,b1c6,test
50,31955,b1c7,test
50,31955,b1c9,test
50,31955,b2c0,train
50,31955,b2c10,test
50,31955,b2c11,train
50,31955,b2c12,test
50,31955,b2c13,train
50,31955,b2c14,test
50,31955,b2c17,train
50,31955,b2c18,test
50,31955,b2c19,train
50,31955,b2c2,train
50,31955,b2c20,test
50,31955,b2c21,train
50,31955,b2c22,test
50,31955,b2c23,test
50,31955,b2c24,test
50,31955,b2c25,test
50,31955,b2c26,test
50,31955,b2c27,train
50,31955,b2c28,test
50,31955,b2c29,train
50,31955,b2c3,test
50,31955,b2c30,test
50,31955,b2c31,train
50,31955,b2c32,test
50,31955,b2c33,train
50,31955,b2c34,test
50,31955,b2c35,train
50,31955,b2c36,test
50,31955,b2c37,train
50,31955,b2c38,test
50,31955,b2c39,train
50,31955,b2c4,train
50,31955,b2c40,test
50,31955,b2c41,train
50,31955,b2c42,test
50,31955,b2c43,train
50,31955,b2c44,test
50,31955,b2c45,train
50,31955,b2c46,test
50,31955,b2c47,test
50,31955,b2c5,test
50,31955,b2c6,train
51,70674,b1c0,test
51,70674,b1c1,test
51,70674,b1c11,train
51,70674,b1c14,train
51,70674,b1c15,train
51,70674,b1c16,test
51,70674,b1c17,test
51,70674,b1c18,test
51,70674,b1c19,test
51,70674,b1c2,test
51,70674,b1c20,train
51,70674,b1c21,train
51,70674,b1c23,test
51,70674,b1c24,train
51,70674,b1c25,train
51,70674,b1c26,train
51,70674,b1c27,train
51,70674,b1c28,train
51,70674,b1c29,train
51,70674,b1c3,train
51,70674,b1c30,train
51,70674,b1c31,train
51,70674,b1c32,test
51,70674,b1c33,test
51,70674,b1c34,test
51,70674,b1c35,test
51,70674,b1c36,train
51,70674,b1c37,train
51,70674,b1c38,test
51,70674,b1c39,test
51,70674,b1c4,train
51,70674,b1c40,test
51,70674,b1c41,test
51,70674,b1c42,train
51,70674,b1c43,train
51,70674,b1c44,test
51,70674,b1c45,test
51,70674,b1c5,train
51,70674,b1c6,test
51,70674,b1c7,test
51,70674,b1c9,test
51,70674,b2c0,train
51,70674,b2c10,test
51,70674,b2c11,train
51,70674,b2c12,test
51,70674,b2c13,train
51,70674,b2c14,test
51,70674,b2c17,train
51,70674,b2c18,test
51,70674,b2c19,train
51,70674,b2c2,train
51,70674,b2c20,test
51,70674,b2c21,train
51,70674,b2c22,test
51,70674,b2c23,train
51,70674,b2c24,test
51,70674,b2c25,test
51,70674,b2c26,test
51,70674,b2c27,train
51,70674,b2c28,test
51,70674,b2c29,train
51,70674,b2c3,test
51,70674,b2c30,test
51,70674,b2c31,train
51,70674,b2c32,test
51,70674,b2c33,train
51,70674,b2c34,test
51,70674,b2c35,train
51,70674,b2c36,test
51,70674,b2c37,train
51,70674,b2c38,test
51,70674,b2c39,train
51,70674,b2c4,train
51,70674,b2c40,test
51,70674,b2c41,train
51,70674,b2c42,train
51,70674,b2c43,train
51,70674,b2c44,test
51,70674,b2c45,train
51,70674,b2c46,test
51,70674,b2c47,test
51,70674,b2c5,test
51,70674,b2c6,train
52,120985,b1c0,test
52,120985,b1c1,test
52,120985,b1c11,train
52,120985,b1c14,train
52,120985,b1c15,train
52,120985,b1c16,test
52,120985,b1c17,test
52,120985,b1c18,train
52,120985,b1c19,train
52,120985,b1c2,test
52,120985,b1c20,test
52,120985,b1c21,test
52,120985,b1c23,test
52,120985,b1c24,train
52,120985,b1c25,train
52,120985,b1c26,train
52,120985,b1c27,train
52,120985,b1c28,train
52,120985,b1c29,train
52,120985,b1c3,train
52,120985,b1c30,train
52,120985,b1c31,train
52,120985,b1c32,test
52,120985,b1c33,test
52,120985,b1c34,test
52,120985,b1c35,test
52,120985,b1c36,test
52,120985,b1c37,test
52,120985,b1c38,test
52,120985,b1c39,test
52,120985,b1c4,train
52,120985,b1c40,test
52,120985,b1c41,test
52,120985,b1c42,train
52,120985,b1c43,train
52,120985,b1c44,train
52,120985,b1c45,train
52,120985,b1c5,train
52,120985,b1c6,test
52,120985,b1c7,test
52,120985,b1c9,test
52,120985,b2c0,train
52,120985,b2c10,test
52,120985,b2c11,train
52,120985,b2c12,test
52,120985,b2c13,train
52,120985,b2c14,test
52,120985,b2c17,train
52,120985,b2c18,test
52,120985,b2c19,train
52,120985,b2c2,train
52,120985,b2c20,test
52,120985,b2c21,train
52,120985,b2c22,test
52,120985,b2c23,train
52,120985,b2c24,test
52,120985,b2c25,test
52,120985,b2c26,test
52,120985,b2c27,train
52,120985,b2c28,train
52,120985,b2c29,train
52,120985,b2c3,test
52,120985,b2c30,test
52,120985,b2c31,train
52,120985,b2c32,test
52,120985,b2c33,train
52,120985,b2c34,test
52,120985,b2c35,train
52,120985,b2c36,test
52,120985,b2c37,train
52,120985,b2c38,test
52,120985,b2c39,train
52,120985,b2c4,train
52,120985,b2c40,test
52,120985,b2c41,train
52,120985,b2c42,test
52,120985,b2c43,train
52,120985,b2c44,test
52,120985,b2c45,train
52,120985,b2c46,test
52,120985,b2c47,test
52,120985,b2c5,test
52,120985,b2c6,train
53,33619,b1c0,test
53,33619,b1c1,test
53,33619,b1c11,train
53,33619,b1c14,test
53,33619,b1c15,test
53,33619,b1c16,train
53,33619,b1c17,train
53,33619,b1c18,train
53,33619,b1c19,train
53,33619,b1c2,test
53,33619,b1c20,train
53,33619,b1c21,train
53,33619,b1c23,test
53,33619,b1c24,train
53,33619,b1c25,train
53,33619,b1c26,train
53,33619,b1c27,train
53,33619,b1c28,test
53,33619,b1c29,test
53,33619,b1c3,test
53,33619,b1c30,test
53,33619,b1c31,test
53,33619,b1c32,test
53,33619,b1c33,test
53,33619,b1c34,train
53,33619,b1c35,train
53,33619,b1c36,train
53,33619,b1c37,train
53,33619,b1c38,test
53,33619,b1c39,test
53,33619,b1c4,test
53,33619,b1c40,train
53,33619,b1c41,train
53,33619,b1c42,train
53,33619,b1c43,train
53,33619,b1c44,train
53,33619,b1c45,train
53,33619,b1c5,train
53,33619,b1c6,test
53,33619,b1c7,test
53,33619,b1c9,test
53,33619,b2c0,train
53,33619,b2c10,test
53,33619,b2c11,train
53,33619,b2c12,test
53,33619,b2c13,train
53,33619,b2c14,test
53,33619,b2c17,train
53,33619,b2c18,test
53,33619,b2c19,train
53,33619,b2c2,train
53,33619,b2c20,test
53,33619,b2c21,train
53,33619,b2c22,test
53,33619,b2c23,train
53,33619,b2c24,test
53,33619,b2c25,test
53,33619,b2c26,test
53,33619,b2c27,train
53,33619,b2c28,test
53,33619,b2c29,train
53,33619,b2c3,test
53,33619,b2c30,test
53,33619,b2c31,train
53,33619,b2c32,test
53,33619,b2c33,test
53,33619,b2c34,test
53,33619,b2c35,train
53,33619,b2c36,test
53,33619,b2c37,train
53,33619,b2c38,test
53,33619,b2c39,train
53,33619,b2c4,train
53,33619,b2c40,test
53,33619,b2c41,train
53,33619,b2c42,test
53,33619,b2c43,train
53,33619,b2c44,test
53,33619,b2c45,train
53,33619,b2c46,test
53,33619,b2c47,test
53,33619,b2c5,test
53,33619,b2c6,train
54,24780,b1c0,test
54,24780,b1c1,test
54,24780,b1c11,train
54,24780,b1c14,test
54,24780,b1c15,test
54,24780,b1c16,test
54,24780,b1c17,test
54,24780,b1c18,train
54,24780,b1c19,train
54,24780,b1c2,test
54,24780,b1c20,test
54,24780,b1c21,test
54,24780,b1c23,test
54,24780,b1c24,test
54,24780,b1c25,test
54,24780,b1c26,train
54,24780,b1c27,train
54,24780,b1c28,train
54,24780,b1c29,train
54,24780,b1c3,train
54,24780,b1c30,train
54,24780,b1c31,train
54,24780,b1c32,test
54,24780,b1c33,test
54,24780,b1c34,train
54,24780,b1c35,train
54,24780,b1c36,train
54,24780,b1c37,train
54,24780,b1c38,test
54,24780,b1c39,test
54,24780,b1c4,train
54,24780,b1c40,train
54,24780,b1c41,train
54,24780,b1c42,test
54,24780,b1c43,test
54,24780,b1c44,train
54,24780,b1c45,train
54,24780,b1c5,train
54,24780,b1c6,test
54,24780,b1c7,test
54,24780,b1c9,test
54,24780,b2c0,train
54,24780,b2c10,test
54,24780,b2c11,train
54,24780,b2c12,test
54,24780,b2c13,train
54,24780,b2c14,test
54,24780,b2c17,train
54,24780,b2c18,test
54,24780,b2c19,train
54,24780,b2c2,train
54,24780,b2c20,test
54,24780,b2c21,train
54,24780,b2c22,test
54,24780,b2c23,train
54,24780,b2c24,test
54,24780,b2c25,test
54,24780,b2c26,test
54,24780,b2c27,train
54,24780,b2c28,test
54,24780,b2c29,train
54,24780,b2c3,test
54,24780,b2c30,test
54,24780,b2c31,train
54,24780,b2c32,test
54,24780,b2c33,train
54,24780,b2c34,test
54,24780,b2c35,train
54,24780,b2c36,test
54,24780,b2c37,train
54,24780,b2c38,train
54,24780,b2c39,train
54,24780,b2c4,train
54,24780,b2c40,test
54,24780,b2c41,train
54,24780,b2c42,test
54,24780,b2c43,train
54,24780,b2c44,test
54,24780,b2c45,train
54,24780,b2c46,test
54,24780,b2c47,test
54,24780,b2c5,test
54,24780,b2c6,train
55,41273,b1c0,test
55,41273,b1c1,test
55,41273,b1c11,train
55,41273,b1c14,test
55,41273,b1c15,test
55,41273,b1c16,train
55,41273,b1c17,train
55,41273,b1c18,train
55,41273,b1c19,train
55,41273,b1c2,test
55,41273,b1c20,train
55,41273,b1c21,train
55,41273,b1c23,test
55,41273,b1c24,test
55,41273,b1c25,test
55,41273,b1c26,train
55,41273,b1c27,train
55,41273,b1c28,train
55,41273,b1c29,train
55,41273,b1c3,test
55,41273,b1c30,test
55,41273,b1c31,test
55,41273,b1c32,test
55,41273,b1c33,test
55,41273,b1c34,train
55,41273,b1c35,train
55,41273,b1c36,train
55,41273,b1c37,train
55,41273,b1c38,test
55,41273,b1c39,test
55,41273,b1c4,test
55,41273,b1c40,train
55,41273,b1c41,train
55,41273,b1c42,test
55,41273,b1c43,test
55,41273,b1c44,train
55,41273,b1c45,train
55,41273,b1c5,train
55,41273,b1c6,test
55,41273,b1c7,test
55,41273,b1c9,test
55,41273,b2c0,train
55,41273,b2c10,test
55,41273,b2c11,train
55,41273,b2c12,train
55,41273,b2c13,train
55,41273,b2c14,test
55,41273,b2c17,train
55,41273,b2c18,test
55,41273,b2c19,train
55,41273,b2c2,train
55,41273,b2c20,test
55,41273,b2c21,train
55,41273,b2c22,test
55,41273,b2c23,train
55,41273,b2c24,test
55,41273,b2c25,test
55,41273,b2c26,test
55,41273,b2c27,train
55,41273,b2c28,test
55,41273,b2c29,train
55,41273,b2c3,test
55,41273,b2c30,test
55,41273,b2c31,train
55,41273,b2c32,test
55,41273,b2c33,train
55,41273,b2c34,test
55,41273,b2c35,train
55,41273,b2c36,test
55,41273,b2c37,train
55,41273,b2c38,test
55,41273,b2c39,train
55,41273,b2c4,train
55,41273,b2c40,test
55,41273,b2c41,train
55,41273,b2c42,test
55,41273,b2c43,train
55,41273,b2c44,test
55,41273,b2c45,train
55,41273,b2c46,test
55,41273,b2c47,test
55,41273,b2c5,test
55,41273,b2c6,train
56,141395,b1c0,test
56,141395,b1c1,test
56,141395,b1c11,train
56,141395,b1c14,test
56,141395,b1c15,test
56,141395,b1c16,train
56,141395,b1c17,train
56,141395,b1c18,train
56,141395,b1c19,train
56,141395,b1c2,test
